1184,"Cheb-Skalka",False
1185,"Pomezí nad Ohří z",False
1186,"Cheb státní hranice",False
1188,"Pardubice-Semtín",False
1189,"Stéblová",False
1192,"Opatovice nad Labem-Pohřebačka",False
1193,"Hradec Králové obchodní zóna",False
1195,"Kuks",False
1196,"Žireč",False
1200,"Borovnička",False
1201,"Borovnice",False
1203,"Levínská Olešnice",False
1204,"Česká Lípa-Holý vrch",False
1205,"Stružnice",False
1206,"Horní Police",False
1207,"Žandov",False
1208,"Starý Šachov",False
1209,"Františkov nad Ploučnicí",False
1211,"Malá Veleň",False
1212,"Březiny u Děčína",False
1215,"Lipová Lázně zastávka",False
1217,"Horní Lipová",False
1218,"Ramzová",False
1219,"Ostružná",False
1220,"Branná",False
1221,"Nové Losiny",False
1222,"Jindřichov na Moravě",False
1223,"Potůčník",False
1225,"Hanušovice Holba",False
1226,"Raškov",False
1227,"Bohdíkov",False
1228,"Komňátka",False
1229,"Ruda nad Moravou",False
1230,"Bartoňov",False
1231,"Bohutín",False
1232,"Bludov lázně",False
1233,"Nový Malín",False
1234,"Hrabišín",False
1235,"Libina",False
1236,"Nová Hradečná",False
1237,"Troubelice zastávka",False
1238,"Troubelice střed",False
1240,"Uničov zastávka",False
1241,"Újezd u Uničova",False
1242,"Mladějovice",False
1243,"Babice u Šternberka",False
1245,"Štarnov",False
1247,"Hlušovice",False
1248,"Krásné Loučky",False
1249,"Linhartovy",False
1250,"Město Albrechtice",False
1251,"Třemešná ve Slezsku",False
1253,"Jindřichov ve Slezsku st. hr.",False
1254,"Mikulovice státní hranice",False
1256,"Hradec-Nová Ves",False
1257,"Písečná",False
1258,"Česká Ves bazén",False
1259,"Česká Ves",False
1260,"Pardubice závodiště",False
1261,"Staré Jesenčany",False
1262,"Medlešice",False
1263,"Chrudim zastávka",False
1266,"Zaječice",False
1267,"Chrast u Chrudimi",False
1268,"Horka u Chrudimi",False
1269,"Vrbatův Kostelec",False
1270,"Prosetín",False
1272,"Pokřikov",False
1273,"Vojtěchov",False
1274,"Holetín",False
1276,"Břevnice",False
1277,"Rozsochatec",False
1278,"Chotěboř",False
1279,"Bílek",False
1280,"Sobíňov",False
1281,"Ždírec n.D.",False
1282,"Stružinec",False
1283,"Vítanov",False
1284,"Hlinsko-Kouty",False
1285,"Staré Místo u Jičína",False
1286,"Nemyčeves",False
1287,"Jičíněves",False
1288,"Bartoušov",False
1289,"Bartoušov zastávka",False
1290,"Pševes",False
1292,"Mlýnec",False
1294,"Ledečky",False
1295,"Křinec",False
1296,"Oskořínek",False
1297,"Jíkev",False
1300,"Zeměchy",False
1301,"Olovnice",False
1302,"Neuměřice",False
1303,"Kamenný Most u Kralup nad Vltavou",False
1304,"Zvoleněves",False
1305,"Podlešín",False
1306,"Slaný předměstí",False
1308,"Královice u Zlonic",False
1310,"Páleček",False
1312,"Vrbičany",False
1313,"Telce",False
1315,"Vrbno nad Lesy",False
1316,"Cítoliby",False
1317,"Chlumčany u Loun",False
1320,"MB hl.n. kol.č. 5c",False
1322,"Kladno-Švermov",False
1324,"Kladno město",False
1326,"Kralupy nad Vltavou-Minice",False
1327,"Otvovice",False
1328,"Zákolany",False
1329,"Dřetovice",False
1330,"Brandýsek",False
1331,"Kladno-Vrapice",False
1332,"Hudčice",False
1333,"Slavětín u Březnice",False
1334,"Bělčice",False
1335,"Závišín",False
1336,"Bezdědovice",False
1340,"Chabeřice",False
1341,"Čížov",False
1342,"Střechov nad Sázavou",False
1343,"Kácov zastávka",False
1344,"Kácov",False
1345,"Vranice",False
1346,"Soběšín",False
1347,"Český Šternberk zastávka",False
1348,"Český Šternberk",False
1349,"Malovidy",False
1350,"Rataje nad Sázavou-Ivaň",False
1351,"Rataje nad Sázavou zastávka",False
1353,"Samopše",False
1355,"Sázava zastávka",False
1356,"Plužiny",False
1357,"Stříbrná Skalice",False
1358,"Samechov",False
1359,"Vlkovec",False
1360,"Chocerady",False
1361,"Hvězdonice",False
1362,"Zlenice",False
1363,"Lštění",False
1364,"Mankovice",False
1366,"Odry-Loučky",False
1367,"Jakubčovice nad Odrou",False
1368,"Heřmánky",False
1369,"Klokočov",False
1371,"Čermná ve Slezsku",False
1372,"Svatoňovice",False
1374,"Ostrava-Zábřeh",False
1375,"Ostrava-Vítkovice",False
1376,"Vratimov",False
1377,"Paskov",False
1378,"Lískovec u Frýdku",False
1380,"Baška",False
1381,"Pržno",False
1383,"Čeladná",False
1384,"Kunčice pod Ondřejníkem",False
1387,"Skotnice",False
1388,"Příbor",False
1389,"Kopřivnice nákl.nádr",False
1390,"Kopřivnice zastávka",False
1394,"Zubří",False
1395,"Střítež nad Bečvou",False
1396,"Zašová",False
1397,"Hrachovec",False
1398,"Krhová",False
1399,"Branky na Moravě",False
1400,"Police u Valašského Meziříčí",False
1401,"Kunovice-Loučka",False
1402,"Rajnochovice",False
1404,"Loukov",False
1406,"Hlinsko pod Hostýnem",False
1407,"Jankovice",False
